Company,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price,CPU_speed,CPU_core,Resolution_X,Resolution_Y,Pixel_Count,SSD,HDD,GPU_brand,Company_match,avg_brand_spec_rating
hp,notebook,15.6,Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,4,500GB HDD,intel hd graphics 620,windows 10,2.04,36496.8,2.4,i3,1920.0,1080.0,2073600.0,0.0,500.0,intel,hp,69.42537313432835
dell,gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,32,256GB SSD +  1TB HDD,nvidia geforce gtx 1070,windows 10,4.42,167778.72,2.8,i7,1920.0,1080.0,2073600.0,256.0,1024.0,nvidia,dell,68.87931034482759
lenovo,notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,6,256GB SSD,nvidia geforce 920mx,windows 10,2.4,37029.6,2.5,i5,1920.0,1080.0,2073600.0,256.0,0.0,nvidia,lenovo,68.06611570247934
dell,2 in 1 convertible,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7Y75 1.3GHz,16,512GB SSD,intel hd graphics 615,windows 10,1.22,101178.72,1.3,i7,3200.0,1800.0,5760000.0,512.0,0.0,intel,dell,68.87931034482759
dell,ultrabook,14,Touchscreen 2560x1440,Intel Core i7 6600U 2.6GHz,8,256GB SSD,intel hd graphics 520,windows 10,1.5,104587.5744,2.6,i7,2560.0,1440.0,3686400.0,256.0,0.0,intel,dell,68.87931034482759
dell,gaming,17.3,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,32,256GB SSD +  1TB HDD,nvidia geforce gtx 1070,windows 10,4.42,149184.0,2.6,i7,1920.0,1080.0,2073600.0,256.0,1024.0,nvidia,dell,68.87931034482759
asus,gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,nvidia geforce gtx 1060,windows 10,2.73,109218.672,2.8,i7,1920.0,1080.0,2073600.0,256.0,1024.0,nvidia,asus,69.58407079646018
hp,notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.70GHz,8,128GB SSD +  1TB HDD,nvidia geforce 930mx,windows 10,2.04,52161.12,2.7,i5,1920.0,1080.0,2073600.0,128.0,1024.0,nvidia,hp,69.42537313432835
lenovo,notebook,14,1366x768,Intel Core i5 6200U 2.3GHz,4,508GB Hybrid,intel hd graphics 520,windows 7,1.7,53386.56,2.3,i5,1366.0,768.0,1049088.0,0.0,0.0,intel,lenovo,68.06611570247934
asus,2 in 1 convertible,15.6,4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7500U 2.7GHz,16,512GB SSD +  2TB HDD,nvidia geforce gtx 950m,windows 10,2.3,95850.72,2.7,i7,3840.0,2160.0,8294400.0,512.0,2048.0,nvidia,asus,69.58407079646018
asus,gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,nvidia geforce gtx 1050 ti,windows 10,2.99,93186.72,2.8,i7,1920.0,1080.0,2073600.0,256.0,1024.0,nvidia,asus,69.58407079646018
dell,2 in 1 convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,12,512GB SSD,intel hd graphics 620,windows 10,2.19,69210.72,2.7,i7,1920.0,1080.0,2073600.0,512.0,0.0,intel,dell,68.87931034482759
lenovo,notebook,15.6,Full HD 1920x1080,AMD A12-Series 9720P 3.6GHz,6,256GB SSD,amd radeon 530,windows 10,2.2,29250.72,3.6,amd_a12,1920.0,1080.0,2073600.0,256.0,0.0,amd,lenovo,68.06611570247934
fujitsu,notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,256GB SSD,intel hd graphics 520,windows 10,2.3,34578.72,2.3,i5,1366.0,768.0,1049088.0,256.0,0.0,intel,fujitsu,69.16666666666667
dell,notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,500GB HDD,amd radeon r5 m430,windows 10,2.25,31914.72,2.5,i5,1366.0,768.0,1049088.0,0.0,500.0,amd,dell,68.87931034482759
hp,notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,1TB HDD,intel hd graphics 620,windows 10,2.04,42943.68,2.5,i5,1920.0,1080.0,2073600.0,0.0,1024.0,intel,hp,69.42537313432835
lenovo,gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD +  1TB HDD,nvidia geforce gtx 1060,windows 10,2.5,63349.92,2.8,i7,1920.0,1080.0,2073600.0,128.0,1024.0,nvidia,lenovo,68.06611570247934
dell,notebook,15.6,1366x768,Intel Core i7 7500U 2.7GHz,8,1TB HDD,amd radeon r7 m445,windows 10,2.36,39906.72,2.7,i7,1366.0,768.0,1049088.0,0.0,1024.0,amd,dell,68.87931034482759
dell,notebook,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,128GB SSD,intel hd graphics 620,windows 10,1.6,59620.32,2.5,i5,1920.0,1080.0,2073600.0,128.0,0.0,intel,dell,68.87931034482759
hp,netbook,12.5,Full HD 1920x1080,Intel Core M 6Y75 1.2GHz,8,512GB SSD,intel hd graphics 515,windows 10,0.97,101658.24,1.2,other,1920.0,1080.0,2073600.0,512.0,0.0,intel,hp,69.42537313432835
hp,notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,128GB SSD +  1TB HDD,amd radeon 520,windows 10,2.1,26586.72,2.0,i3,1920.0,1080.0,2073600.0,128.0,1024.0,amd,hp,69.42537313432835
lenovo,notebook,15.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,128GB SSD,intel hd graphics 500,no os,1.9,14418.6336,1.1,other,1366.0,768.0,1049088.0,128.0,0.0,intel,lenovo,68.06611570247934
lenovo,notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,256GB SSD,intel hd graphics 520,windows 10,2.3,71874.72,2.3,i5,1920.0,1080.0,2073600.0,256.0,0.0,intel,lenovo,68.06611570247934
asus,notebook,13.3,Quad HD+ 3200x1800,Intel Core i5 7200U 2.5GHz,8,256GB SSD,intel hd graphics 620,windows 10,1.4,61272.0,2.5,i5,3200.0,1800.0,5760000.0,256.0,0.0,intel,asus,69.58407079646018
hp,ultrabook,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,intel hd graphics 620,windows 10,1.11,71874.72,2.7,i7,1920.0,1080.0,2073600.0,256.0,0.0,intel,hp,69.42537313432835
acer,notebook,15.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,500GB HDD,intel hd graphics 505,windows 10,2.4,20246.4,1.1,other,1366.0,768.0,1049088.0,0.0,500.0,intel,acer,68.36734693877551
asus,gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,nvidia geforce gtx 1050 ti,windows 10,2.5,95850.72,2.8,i7,1920.0,1080.0,2073600.0,256.0,1024.0,nvidia,asus,69.58407079646018
hp,ultrabook,14,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,512GB SSD,intel hd graphics 620,windows 10,1.48,111301.92,2.7,i7,1920.0,1080.0,2073600.0,512.0,0.0,intel,hp,69.42537313432835
acer,gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD +  1TB HDD,nvidia geforce gtx 1050,windows 10,2.7,67132.8,2.8,i7,1920.0,1080.0,2073600.0,128.0,1024.0,nvidia,acer,68.36734693877551
hp,notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,intel hd graphics 620,windows 10,1.34,63349.92,2.5,i5,1920.0,1080.0,2073600.0,256.0,0.0,intel,hp,69.42537313432835
dell,notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,4,128GB SSD,intel hd graphics 620,windows 10,2.18,29144.16,2.4,i3,1366.0,768.0,1049088.0,128.0,0.0,intel,dell,68.87931034482759
hp,notebook,14,1366x768,Intel Core i5 7200U 2.5GHz,4,500GB HDD,intel hd graphics 620,windows 10,1.64,41505.12,2.5,i5,1366.0,768.0,1049088.0,0.0,500.0,intel,hp,69.42537313432835
hp,notebook,14,1366x768,Intel Core i5 6300U 2.4GHz,4,256GB SSD,intel hd graphics 520,windows 10,1.48,58607.4672,2.4,i5,1366.0,768.0,1049088.0,256.0,0.0,intel,hp,69.42537313432835
hp,notebook,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,256GB SSD,intel hd graphics 620,windows 10,1.95,64202.4,2.5,i5,1920.0,1080.0,2073600.0,256.0,0.0,intel,hp,69.42537313432835
hp,ultrabook,14,Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,8,256GB SSD,intel hd graphics 520,windows 7,1.43,77202.72,2.6,i7,1920.0,1080.0,2073600.0,256.0,0.0,intel,hp,69.42537313432835
hp,notebook,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,nvidia geforce 930mx,windows 10,1.64,55904.5728,2.5,i5,1920.0,1080.0,2073600.0,256.0,0.0,nvidia,hp,69.42537313432835
hp,notebook,14,1366x768,Intel Core i3 7100U 2.4GHz,4,500GB HDD,intel hd graphics 620,windows 10,1.64,36443.52,2.4,i3,1366.0,768.0,1049088.0,0.0,500.0,intel,hp,69.42537313432835
dell,gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,1.0TB Hybrid,nvidia geforce gtx 1050,windows 10,2.65,50562.72,2.5,i5,1920.0,1080.0,2073600.0,0.0,0.0,nvidia,dell,68.87931034482759
hp,ultrabook,12.5,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,500GB HDD,intel hd graphics 620,windows 10,1.26,81997.92,2.5,i5,1920.0,1080.0,2073600.0,0.0,500.0,intel,hp,69.42537313432835
hp,notebook,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,256GB SSD,intel hd graphics 620,windows 10,1.48,84715.2,2.5,i5,1920.0,1080.0,2073600.0,256.0,0.0,intel,hp,69.42537313432835
hp,ultrabook,14,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,256GB SSD,intel hd graphics 520,windows 10,1.54,100550.5488,2.5,i7,1920.0,1080.0,2073600.0,256.0,0.0,intel,hp,69.42537313432835
hp,notebook,13.3,1366x768,Intel Core i3 7100U 2.4GHz,4,500GB HDD,intel hd graphics 620,windows 10,1.49,42624.0,2.4,i3,1366.0,768.0,1049088.0,0.0,500.0,intel,hp,69.42537313432835
hp,notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,4,256GB SSD,intel hd graphics 620,windows 10,2.04,41025.0672,2.4,i3,1366.0,768.0,1049088.0,256.0,0.0,intel,hp,69.42537313432835
lenovo,notebook,17.3,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 6820HQ 2.7GHz,16,512GB SSD,nvidia quadro 3000m,windows 7,2.4,158135.04,2.7,i7,3840.0,2160.0,8294400.0,512.0,0.0,nvidia,lenovo,68.06611570247934
hp,notebook,14,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,256GB SSD,intel hd graphics 520,windows 10,1.43,118761.12,2.5,i7,1920.0,1080.0,2073600.0,256.0,0.0,intel,hp,69.42537313432835
dell,2 in 1 convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i3 6100U 2.3GHz,4,1TB HDD,intel hd graphics 520,windows 10,2.08,42410.3472,2.3,i3,1920.0,1080.0,2073600.0,0.0,1024.0,intel,dell,68.87931034482759
hp,notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,intel hd graphics 620,windows 10,1.11,61218.72,2.5,i5,1920.0,1080.0,2073600.0,256.0,0.0,intel,hp,69.42537313432835
hp,notebook,14,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,nvidia geforce 930mx,windows 10,1.64,63159.7104,2.7,i7,1920.0,1080.0,2073600.0,256.0,0.0,nvidia,hp,69.42537313432835
dell,notebook,15.6,Full HD 1920x1080,Intel Core i5 6300U 2.4GHz,8,500GB HDD,intel hd graphics 520,windows 10,2.09,55754.3232,2.4,i5,1920.0,1080.0,2073600.0,0.0,500.0,intel,dell,68.87931034482759
hp,ultrabook,12.5,1366x768,Intel Core i5 7200U 2.5GHz,4,256GB SSD,intel hd graphics 620,windows 10,1.26,83063.52,2.5,i5,1366.0,768.0,1049088.0,256.0,0.0,intel,hp,69.42537313432835
hp,notebook,14,1366x768,Intel Core i5 7200U 2.5GHz,4,500GB HDD,intel hd graphics 620,windows 10,2.31,63349.92,2.5,i5,1366.0,768.0,1049088.0,0.0,500.0,intel,hp,69.42537313432835
hp,notebook,14,1366x768,Intel Core i5 7200U 2.5GHz,4,500GB HDD,intel hd graphics 620,windows 10,1.95,56476.8,2.5,i5,1366.0,768.0,1049088.0,0.0,500.0,intel,hp,69.42537313432835
dell,ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i5 7200U 2.5GHz,8,256GB SSD,intel hd graphics 620,windows 10,1.29,86526.72,2.5,i5,3200.0,1800.0,5760000.0,256.0,0.0,intel,dell,68.87931034482759
hp,notebook,17.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,nvidia geforce 930mx,windows 10,2.63,57542.4,2.5,i5,1920.0,1080.0,2073600.0,256.0,0.0,nvidia,hp,69.42537313432835
hp,notebook,14,1366x768,Intel Core i5 7200U 2.5GHz,4,256GB SSD,intel hd graphics 620,windows 10,1.64,51841.44,2.5,i5,1366.0,768.0,1049088.0,256.0,0.0,intel,hp,69.42537313432835
acer,notebook,15.6,1366x768,AMD A9-Series 9420 3GHz,6,1TB HDD,amd radeon r5,windows 10,2.1,21791.52,3.0,amd_a9,1366.0,768.0,1049088.0,0.0,1024.0,amd,acer,68.36734693877551
msi,gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD +  1TB HDD,nvidia geforce gtx 1050,windows 10,2.7,63499.104,2.8,i7,1920.0,1080.0,2073600.0,128.0,1024.0,nvidia,msi,72.27118644067797
hp,notebook,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,256GB SSD,intel hd graphics 520,windows 7,1.95,63669.6,2.3,i5,1920.0,1080.0,2073600.0,256.0,0.0,intel,hp,69.42537313432835
hp,notebook,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,256GB SSD,intel hd graphics 520,windows 10,1.84,65480.5872,2.5,i7,1920.0,1080.0,2073600.0,256.0,0.0,intel,hp,69.42537313432835
hp,ultrabook,12.5,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,256GB SSD,intel hd graphics 520,windows 10,1.26,71874.72,2.5,i7,1920.0,1080.0,2073600.0,256.0,0.0,intel,hp,69.42537313432835
hp,notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,500GB HDD,intel hd graphics 620,windows 10,2.04,39533.76,2.5,i5,1366.0,768.0,1049088.0,0.0,500.0,intel,hp,69.42537313432835
dell,notebook,15.6,Full HD 1920x1080,Intel Core i5 6300U 2.4GHz,8,256GB SSD,intel hd graphics 520,windows 7,2.09,56633.976,2.4,i5,1920.0,1080.0,2073600.0,256.0,0.0,intel,dell,68.87931034482759
hp,notebook,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,intel hd graphics 620,windows 10,1.64,53839.9728,2.5,i5,1920.0,1080.0,2073600.0,256.0,0.0,intel,hp,69.42537313432835
lenovo,2 in 1 convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,4,256GB SSD,intel hd graphics 520,windows 10,1.8,45128.16,2.5,i7,1920.0,1080.0,2073600.0,256.0,0.0,intel,lenovo,68.06611570247934
lenovo,notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,256GB SSD,intel hd graphics 520,windows 10,2.3,55922.688,2.3,i5,1920.0,1080.0,2073600.0,256.0,0.0,intel,lenovo,68.06611570247934
hp,notebook,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4,500GB HDD,intel hd graphics 520,windows 10,1.54,53280.0,2.3,i5,1920.0,1080.0,2073600.0,0.0,500.0,intel,hp,69.42537313432835
hp,notebook,15.6,Full HD 1920x1080,Intel Core i5 6300U 2.4GHz,8,256GB SSD +  500GB HDD,intel hd graphics 520,windows 10,1.84,112065.9552,2.4,i5,1920.0,1080.0,2073600.0,256.0,500.0,intel,hp,69.42537313432835
hp,notebook,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,256GB SSD,intel hd graphics 520,windows 7,1.43,78268.32,2.3,i5,1920.0,1080.0,2073600.0,256.0,0.0,intel,hp,69.42537313432835
msi,gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,16,256GB SSD +  1TB HDD,nvidia geforce gtx 980m,windows 10,3.78,82351.6992,2.7,i7,1920.0,1080.0,2073600.0,256.0,1024.0,nvidia,msi,72.27118644067797
lenovo,gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,128GB SSD +  1TB HDD,nvidia geforce gtx 980m,windows 10,4.6,122010.6672,2.6,i7,1920.0,1080.0,2073600.0,128.0,1024.0,nvidia,lenovo,68.06611570247934
asus,netbook,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,16GB Flash Storage,intel hd graphics 400,chrome os,1.2,15339.312,1.6,other,1366.0,768.0,1049088.0,0.0,0.0,intel,asus,69.58407079646018
lenovo,notebook,14,IPS Panel 2560x1440,Intel Core i7 6600U 2.6GHz,16,256GB SSD,intel hd graphics 520,windows 7,1.1,139593.6,2.6,i7,2560.0,1440.0,3686400.0,256.0,0.0,intel,lenovo,68.06611570247934
hp,notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,1TB HDD,nvidia geforce 940mx,windows 10,1.91,52161.12,2.7,i7,1920.0,1080.0,2073600.0,0.0,1024.0,nvidia,hp,69.42537313432835
dell,2 in 1 convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.7GHz,8,256GB SSD,intel hd graphics 620,windows 10,2.3,58288.32,2.7,i5,1920.0,1080.0,2073600.0,256.0,0.0,intel,dell,68.87931034482759
hp,notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,256GB SSD,intel hd graphics 620,windows 10,2.04,52161.12,2.5,i5,1366.0,768.0,1049088.0,256.0,0.0,intel,hp,69.42537313432835
dell,ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7500U 2.7GHz,16,1TB SSD,intel hd graphics 620,windows 10,1.2,120093.12,2.7,i7,3200.0,1800.0,5760000.0,1024.0,0.0,intel,dell,68.87931034482759
hp,notebook,15.6,1366x768,Intel Core i3 6100U 2.3GHz,4,500GB HDD,intel hd graphics 520,windows 10,2.31,37570.392,2.3,i3,1366.0,768.0,1049088.0,0.0,500.0,intel,hp,69.42537313432835
hp,notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,500GB HDD,intel hd graphics 620,no os,1.96,26586.72,2.5,i5,1366.0,768.0,1049088.0,0.0,500.0,intel,hp,69.42537313432835
acer,notebook,15.6,1366x768,AMD A8-Series 7410 2.2GHz,8,1TB HDD,amd radeon r5,windows 10,2.4,23922.72,2.2,amd_a8,1366.0,768.0,1049088.0,0.0,1024.0,amd,acer,68.36734693877551
dell,2 in 1 convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,12,256GB SSD,intel hd graphics 620,windows 10,1.6,69210.72,2.7,i7,1920.0,1080.0,2073600.0,256.0,0.0,intel,dell,68.87931034482759
msi,gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,256GB SSD +  1TB HDD,nvidia geforce gtx 1060,windows 10,2.94,96916.32,2.6,i7,1920.0,1080.0,2073600.0,256.0,1024.0,nvidia,msi,72.27118644067797
asus,gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,1TB HDD,nvidia geforce gtx 965m,no os,4.0,53173.44,2.6,i7,1920.0,1080.0,2073600.0,0.0,1024.0,nvidia,asus,69.58407079646018
dell,notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,1TB HDD,intel hd graphics,windows 10,2.25,29783.52,2.5,i5,1920.0,1080.0,2073600.0,0.0,1024.0,intel,dell,68.87931034482759
dell,notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16,2TB HDD,amd radeon r7 m445,windows 10,2.32,52746.6672,2.7,i7,1920.0,1080.0,2073600.0,0.0,2048.0,amd,dell,68.87931034482759
msi,gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,256GB SSD +  1TB HDD,nvidia geforce gtx 1060,windows 10,1.8,102777.12,2.6,i7,1920.0,1080.0,2073600.0,256.0,1024.0,nvidia,msi,72.27118644067797
dell,ultrabook,13.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,intel hd graphics 620,windows 10,1.29,77682.24,2.7,i7,1920.0,1080.0,2073600.0,256.0,0.0,intel,dell,68.87931034482759
asus,gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,64,1TB SSD,nvidia geforce gtx 980,windows 10,3.58,211788.0,2.7,i7,1920.0,1080.0,2073600.0,1024.0,0.0,nvidia,asus,69.58407079646018
dell,2 in 1 convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,8,256GB SSD,intel hd graphics 520,windows 10,1.62,42517.9728,2.5,i7,1920.0,1080.0,2073600.0,256.0,0.0,intel,dell,68.87931034482759
dell,gaming,15.6,4K Ultra HD 3840x2160,Intel Core i7 6700HQ 2.6GHz,16,256GB SSD +  1TB HDD,nvidia geforce gtx 970m,windows 10,3.21,70809.12,2.6,i7,3840.0,2160.0,8294400.0,256.0,1024.0,nvidia,dell,68.87931034482759
apple,ultrabook,12,IPS Panel Retina Display 2304x1440,Intel Core M 1.1GHz,8,256GB Flash Storage,intel hd graphics 515,mac os x,0.92,69264.0,1.1,other,2304.0,1440.0,3317760.0,0.0,0.0,intel,apple,66.75
dell,notebook,15.6,1366x768,Intel Core i3 6100U 2.3GHz,4,500GB HDD,intel hd graphics 520,windows 10,2.06,25679.8944,2.3,i3,1366.0,768.0,1049088.0,0.0,500.0,intel,dell,68.87931034482759
hp,notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,500GB HDD,intel hd graphics 520,windows 10,2.31,63882.72,2.3,i5,1366.0,768.0,1049088.0,0.0,500.0,intel,hp,69.42537313432835
hp,ultrabook,12.5,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,256GB SSD,intel hd graphics 520,windows 7,1.26,63882.72,2.3,i5,1920.0,1080.0,2073600.0,256.0,0.0,intel,hp,69.42537313432835
hp,notebook,13.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,intel hd graphics 620,windows 10,1.49,58075.2,2.7,i7,1920.0,1080.0,2073600.0,256.0,0.0,intel,hp,69.42537313432835
lenovo,ultrabook,12.5,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,8,256GB SSD,intel hd graphics 520,windows 10,1.3,91294.7472,2.5,i7,1920.0,1080.0,2073600.0,256.0,0.0,intel,lenovo,68.06611570247934
lenovo,notebook,17.3,1600x900,Intel Core i5 6200U 2.3GHz,8,1.0TB HDD,amd radeon r5 m330,windows 10,3.0,35111.52,2.3,i5,1600.0,900.0,1440000.0,0.0,0.0,amd,lenovo,68.06611570247934
lenovo,notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 6300HQ 2.3GHz,4,1TB HDD,nvidia geforce gtx 950m,windows 10,2.3,52054.56,2.3,i5,1920.0,1080.0,2073600.0,0.0,1024.0,nvidia,lenovo,68.06611570247934
msi,gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,nvidia geforce gtx 1070,windows 10,3.78,133146.72,2.8,i7,1920.0,1080.0,2073600.0,256.0,1024.0,nvidia,msi,72.27118644067797
lenovo,notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,500GB HDD,intel hd graphics 520,windows 10,2.1,28771.2,2.3,i5,1366.0,768.0,1049088.0,0.0,500.0,intel,lenovo,68.06611570247934
hp,notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4,500GB HDD,intel hd graphics 520,windows 7,2.31,50083.2,2.3,i5,1920.0,1080.0,2073600.0,0.0,500.0,intel,hp,69.42537313432835
lenovo,ultrabook,12.5,IPS Panel Touchscreen 2560x1440,Intel Core M 6Y75 1.2GHz,8,512GB SSD,intel hd graphics 515,windows 10,0.99,74538.72,1.2,other,2560.0,1440.0,3686400.0,512.0,0.0,intel,lenovo,68.06611570247934
lenovo,gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,32,512GB SSD +  1.0TB Hybrid,nvidia geforce gtx 980m,windows 10,4.6,172627.2,2.7,i7,1920.0,1080.0,2073600.0,512.0,0.0,nvidia,lenovo,68.06611570247934
lenovo,2 in 1 convertible,10.1,IPS Panel Touchscreen 1920x1200,Intel Atom x5-Z8550 1.44GHz,4,64GB Flash Storage,intel hd graphics 400,windows 10,0.69,34433.2656,1.44,other,1920.0,1200.0,2304000.0,0.0,0.0,intel,lenovo,68.06611570247934
hp,ultrabook,13.3,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 7500U 2.7GHz,16,512GB SSD,intel hd graphics 620,windows 10,1.3,109170.72,2.7,i7,3840.0,2160.0,8294400.0,512.0,0.0,intel,hp,69.42537313432835
dell,notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,intel hd graphics 620,windows 10,2.18,39960.0,2.5,i5,1920.0,1080.0,2073600.0,256.0,0.0,intel,dell,68.87931034482759
hp,notebook,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4,500GB HDD,intel hd graphics 520,windows 7,1.54,54931.1472,2.3,i5,1920.0,1080.0,2073600.0,0.0,500.0,intel,hp,69.42537313432835
hp,workstation,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,256GB SSD,amd firepro w4190m,windows 7,1.9,79653.6,2.5,i7,1920.0,1080.0,2073600.0,256.0,0.0,amd,hp,69.42537313432835
lenovo,notebook,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,180GB SSD,intel hd graphics 520,windows 7,1.7,63882.72,2.3,i5,1920.0,1080.0,2073600.0,180.0,0.0,intel,lenovo,68.06611570247934
hp,notebook,13.3,Quad HD+ 3200x1800,Intel Pentium Dual Core 4405Y 1.5GHz,4,32GB Flash Storage,intel hd graphics 515,chrome os,1.29,32767.2,1.5,other,3200.0,1800.0,5760000.0,0.0,0.0,intel,hp,69.42537313432835
acer,notebook,15.6,1366x768,AMD A8-Series 7410 2.2GHz,4,500GB HDD,amd radeon r5,windows 10,2.4,20619.36,2.2,amd_a8,1366.0,768.0,1049088.0,0.0,500.0,amd,acer,68.36734693877551
dell,notebook,15.6,1366x768,Intel Pentium Quad Core N3700 1.6GHz,4,500GB HDD,intel hd graphics,linux,2.2,20965.1472,1.6,other,1366.0,768.0,1049088.0,0.0,500.0,intel,dell,68.87931034482759
